VARIABLE	K	M	STATISTIC	VALUE
AREL	7	240	min_original	0
AREL	7	240	max_original	9.03571
AREL	7	240	mean_original	0.44885
AREL	7	240	std_original	0.997112
AREL	7	240	min_reconstructed	-0.102817
AREL	7	240	max_reconstructed	9.24914
AREL	7	240	mean_reconstructed	0.44885
AREL	7	240	std_reconstructed	0.997049
AREL	7	240	max_error	0.0289161
AREL	7	240	rms_error	0.00124405
AREL	7	240	correlation	0.999936
AREL	7	240	srr	6.47093
AREL	7	240	precisionbits	4.11198
AREI	7	240	min_original	0
AREI	7	240	max_original	62.891
AREI	7	240	mean_original	4.31814
AREI	7	240	std_original	7.50973
AREI	7	240	min_reconstructed	-0.920958
AREI	7	240	max_reconstructed	62.6391
AREI	7	240	mean_reconstructed	4.31814
AREI	7	240	std_reconstructed	7.50888
AREI	7	240	max_error	0.0371778
AREI	7	240	rms_error	0.00179134
AREI	7	240	correlation	0.999887
AREI	7	240	srr	6.05872
AREI	7	240	precisionbits	3.74941
OMEGA	7	240	min_original	-1.00316
OMEGA	7	240	max_original	0.828433
OMEGA	7	240	mean_original	-0.000671521
OMEGA	7	240	std_original	0.0285833
OMEGA	7	240	min_reconstructed	-0.989857
OMEGA	7	240	max_reconstructed	0.824531
OMEGA	7	240	mean_reconstructed	-0.000671521
OMEGA	7	240	std_reconstructed	0.028563
OMEGA	7	240	max_error	0.0200249
OMEGA	7	240	rms_error	0.000587489
OMEGA	7	240	correlation	0.999291
OMEGA	7	240	srr	4.73137
OMEGA	7	240	precisionbits	4.64206
RELHUM	7	240	min_original	0.0059569
RELHUM	7	240	max_original	130.875
RELHUM	7	240	mean_original	47.3473
RELHUM	7	240	std_original	31.957
RELHUM	7	240	min_reconstructed	-0.53592
RELHUM	7	240	max_reconstructed	130.934
RELHUM	7	240	mean_reconstructed	47.3473
RELHUM	7	240	std_reconstructed	31.9565
RELHUM	7	240	max_error	0.0184765
RELHUM	7	240	rms_error	0.00131831
RELHUM	7	240	correlation	0.999985
RELHUM	7	240	srr	7.53317
RELHUM	7	240	precisionbits	4.75816
bc_a1	7	240	min_original	1.73846e-15
bc_a1	7	240	max_original	2.77532e-09
bc_a1	7	240	mean_original	1.73599e-11
bc_a1	7	240	std_original	6.13829e-11
bc_a1	7	240	min_reconstructed	-2.33234e-11
bc_a1	7	240	max_reconstructed	2.72281e-09
bc_a1	7	240	mean_reconstructed	1.73599e-11
bc_a1	7	240	std_reconstructed	6.13588e-11
bc_a1	7	240	max_error	0.0398315
bc_a1	7	240	rms_error	0.00062011
bc_a1	7	240	correlation	0.999607
bc_a1	7	240	srr	5.15651
bc_a1	7	240	precisionbits	3.64995
FICE	7	240	min_original	0
FICE	7	240	max_original	0.999715
FICE	7	240	mean_original	0.24578
FICE	7	240	std_original	0.29576
FICE	7	240	min_reconstructed	-0.0209924
FICE	7	240	max_reconstructed	1.00704
FICE	7	240	mean_reconstructed	0.24578
FICE	7	240	std_reconstructed	0.295755
FICE	7	240	max_error	0.0541711
FICE	7	240	rms_error	0.00176399
FICE	7	240	correlation	0.999982
FICE	7	240	srr	7.38985
FICE	7	240	precisionbits	3.20633
AWNC	7	240	min_original	0
AWNC	7	240	max_original	2.39333e+08
AWNC	7	240	mean_original	4.48514e+06
AWNC	7	240	std_original	1.18331e+07
AWNC	7	240	min_reconstructed	-2.75741e+06
AWNC	7	240	max_reconstructed	2.37985e+08
AWNC	7	240	mean_reconstructed	4.48514e+06
AWNC	7	240	std_reconstructed	1.18287e+07
AWNC	7	240	max_error	0.0559692
AWNC	7	240	rms_error	0.00134405
AWNC	7	240	correlation	0.99963
AWNC	7	240	srr	5.20108
AWNC	7	240	precisionbits	3.15922
DTCOND	7	240	min_original	-0.000169804
DTCOND	7	240	max_original	0.000340467
DTCOND	7	240	mean_original	4.87043e-06
DTCOND	7	240	std_original	1.46683e-05
DTCOND	7	240	min_reconstructed	-0.000172302
DTCOND	7	240	max_reconstructed	0.000341128
DTCOND	7	240	mean_reconstructed	4.87043e-06
DTCOND	7	240	std_reconstructed	1.46599e-05
DTCOND	7	240	max_error	0.0229783
DTCOND	7	240	rms_error	0.000969039
DTCOND	7	240	correlation	0.999432
DTCOND	7	240	srr	4.89067
DTCOND	7	240	precisionbits	4.44359
V	7	240	min_original	-21.459
V	7	240	max_original	23.0733
V	7	240	mean_original	0.0107813
V	7	240	std_original	2.24094
V	7	240	min_reconstructed	-21.3885
V	7	240	max_reconstructed	23.1156
V	7	240	mean_reconstructed	0.0107813
V	7	240	std_reconstructed	2.2407
V	7	240	max_error	0.013347
V	7	240	rms_error	0.000738607
V	7	240	correlation	0.999892
V	7	240	srr	6.09023
V	7	240	precisionbits	5.22734
CONCLD	7	240	min_original	0
CONCLD	7	240	max_original	0.234965
CONCLD	7	240	mean_original	0.0175247
CONCLD	7	240	std_original	0.0298164
CONCLD	7	240	min_reconstructed	-0.00211735
CONCLD	7	240	max_reconstructed	0.233519
CONCLD	7	240	mean_reconstructed	0.0175247
CONCLD	7	240	std_reconstructed	0.0298146
CONCLD	7	240	max_error	0.033915
CONCLD	7	240	rms_error	0.00139012
CONCLD	7	240	correlation	0.99994
CONCLD	7	240	srr	6.5123
CONCLD	7	240	precisionbits	3.88193
AWNI	7	240	min_original	0
AWNI	7	240	max_original	260675
AWNI	7	240	mean_original	3431.19
AWNI	7	240	std_original	8970.07
AWNI	7	240	min_reconstructed	-3683.33
AWNI	7	240	max_reconstructed	258499
AWNI	7	240	mean_reconstructed	3431.19
AWNI	7	240	std_reconstructed	8964.68
AWNI	7	240	max_error	0.0314326
AWNI	7	240	rms_error	0.00119334
AWNI	7	240	correlation	0.999399
AWNI	7	240	srr	4.84979
AWNI	7	240	precisionbits	3.99159
CMFDQR	7	240	min_original	0
CMFDQR	7	240	max_original	3.54263e-08
CMFDQR	7	240	mean_original	3.44481e-10
CMFDQR	7	240	std_original	1.46611e-09
CMFDQR	7	240	min_reconstructed	-5.85641e-10
CMFDQR	7	240	max_reconstructed	3.51779e-08
CMFDQR	7	240	mean_reconstructed	3.44481e-10
CMFDQR	7	240	std_reconstructed	1.46558e-09
CMFDQR	7	240	max_error	0.0771881
CMFDQR	7	240	rms_error	0.00111173
CMFDQR	7	240	correlation	0.999639
CMFDQR	7	240	srr	5.21822
CMFDQR	7	240	precisionbits	2.69548
NUMLIQ	7	240	min_original	0
NUMLIQ	7	240	max_original	1.10291e+08
NUMLIQ	7	240	mean_original	1.52682e+06
NUMLIQ	7	240	std_original	4.06015e+06
NUMLIQ	7	240	min_reconstructed	-1.55065e+06
NUMLIQ	7	240	max_reconstructed	1.09651e+08
NUMLIQ	7	240	mean_reconstructed	1.52682e+06
NUMLIQ	7	240	std_reconstructed	4.05726e+06
NUMLIQ	7	240	max_error	0.0476246
NUMLIQ	7	240	rms_error	0.00138815
NUMLIQ	7	240	correlation	0.999289
NUMLIQ	7	240	srr	4.72899
NUMLIQ	7	240	precisionbits	3.39215
ICWMR	7	240	min_original	0
ICWMR	7	240	max_original	0.000449792
ICWMR	7	240	mean_original	1.52678e-05
ICWMR	7	240	std_original	3.66208e-05
ICWMR	7	240	min_reconstructed	-4.59206e-06
ICWMR	7	240	max_reconstructed	0.000449548
ICWMR	7	240	mean_reconstructed	1.52678e-05
ICWMR	7	240	std_reconstructed	3.66169e-05
ICWMR	7	240	max_error	0.0524155
ICWMR	7	240	rms_error	0.00118167
ICWMR	7	240	correlation	0.999895
ICWMR	7	240	srr	6.10644
ICWMR	7	240	precisionbits	3.25386
H2SO4	7	240	min_original	1.81269e-17
H2SO4	7	240	max_original	9.24223e-12
H2SO4	7	240	mean_original	1.32776e-13
H2SO4	7	240	std_original	2.39386e-13
H2SO4	7	240	min_reconstructed	-1.02024e-13
H2SO4	7	240	max_reconstructed	9.1827e-12
H2SO4	7	240	mean_reconstructed	1.32776e-13
H2SO4	7	240	std_reconstructed	2.39112e-13
H2SO4	7	240	max_error	0.0774376
H2SO4	7	240	rms_error	0.00123971
H2SO4	7	240	correlation	0.998854
H2SO4	7	240	srr	4.38495
H2SO4	7	240	precisionbits	2.69082
LCLOUD	7	240	min_original	6.93889e-18
LCLOUD	7	240	max_original	0.594302
LCLOUD	7	240	mean_original	0.0419948
LCLOUD	7	240	std_original	0.0731716
LCLOUD	7	240	min_reconstructed	-0.00615667
LCLOUD	7	240	max_reconstructed	0.592345
LCLOUD	7	240	mean_reconstructed	0.0419948
LCLOUD	7	240	std_reconstructed	0.073165
LCLOUD	7	240	max_error	0.0403067
LCLOUD	7	240	rms_error	0.00164967
LCLOUD	7	240	correlation	0.99991
LCLOUD	7	240	srr	6.22177
LCLOUD	7	240	precisionbits	3.63284
ncl_a3	7	240	min_original	1.98896e-21
ncl_a3	7	240	max_original	4.03007e-08
ncl_a3	7	240	mean_original	2.65457e-09
ncl_a3	7	240	std_original	5.98545e-09
ncl_a3	7	240	min_reconstructed	-2.86558e-10
ncl_a3	7	240	max_reconstructed	4.02936e-08
ncl_a3	7	240	mean_reconstructed	2.65457e-09
ncl_a3	7	240	std_reconstructed	5.98535e-09
ncl_a3	7	240	max_error	0.0348448
ncl_a3	7	240	rms_error	0.000866053
ncl_a3	7	240	correlation	0.999983
ncl_a3	7	240	srr	7.42198
ncl_a3	7	240	precisionbits	3.84291
ncl_a2	7	240	min_original	1.87074e-17
ncl_a2	7	240	max_original	1.61144e-11
ncl_a2	7	240	mean_original	4.98638e-13
ncl_a2	7	240	std_original	1.41688e-12
ncl_a2	7	240	min_reconstructed	-1.90877e-13
ncl_a2	7	240	max_reconstructed	1.61526e-11
ncl_a2	7	240	mean_reconstructed	4.98638e-13
ncl_a2	7	240	std_reconstructed	1.41682e-12
ncl_a2	7	240	max_error	0.0332036
ncl_a2	7	240	rms_error	0.000803524
ncl_a2	7	240	correlation	0.999958
ncl_a2	7	240	srr	6.77382
ncl_a2	7	240	precisionbits	3.91252
ncl_a1	7	240	min_original	1.72758e-14
ncl_a1	7	240	max_original	3.30491e-09
ncl_a1	7	240	mean_original	1.95335e-10
ncl_a1	7	240	std_original	3.79219e-10
ncl_a1	7	240	min_reconstructed	-1.34645e-11
ncl_a1	7	240	max_reconstructed	3.26e-09
ncl_a1	7	240	mean_reconstructed	1.95335e-10
ncl_a1	7	240	std_reconstructed	3.79209e-10
ncl_a1	7	240	max_error	0.0238651
ncl_a1	7	240	rms_error	0.00082213
ncl_a1	7	240	correlation	0.999974
ncl_a1	7	240	srr	7.12484
ncl_a1	7	240	precisionbits	4.38896
ICLDIWP	7	240	min_original	0
ICLDIWP	7	240	max_original	0.0950541
ICLDIWP	7	240	mean_original	0.00110906
ICLDIWP	7	240	std_original	0.00350802
ICLDIWP	7	240	min_reconstructed	-0.000992143
ICLDIWP	7	240	max_reconstructed	0.0941896
ICLDIWP	7	240	mean_reconstructed	0.00110906
ICLDIWP	7	240	std_reconstructed	0.00350717
ICLDIWP	7	240	max_error	0.0445794
ICLDIWP	7	240	rms_error	0.00081066
ICLDIWP	7	240	correlation	0.999759
ICLDIWP	7	240	srr	5.50859
ICLDIWP	7	240	precisionbits	3.48748
SL	7	240	min_original	239513
SL	7	240	max_original	608619
SL	7	240	mean_original	354188
SL	7	240	std_original	78818
SL	7	240	min_reconstructed	239207
SL	7	240	max_reconstructed	608895
SL	7	240	mean_reconstructed	354188
SL	7	240	std_reconstructed	78817.9
SL	7	240	max_error	0.00759639
SL	7	240	rms_error	0.00022526
SL	7	240	correlation	0.999999
SL	7	240	srr	9.88868
SL	7	240	precisionbits	6.04047
ICLDTWP	7	240	min_original	8.67362e-19
ICLDTWP	7	240	max_original	0.207316
ICLDTWP	7	240	mean_original	0.00628382
ICLDTWP	7	240	std_original	0.0135679
ICLDTWP	7	240	min_reconstructed	-0.00203003
ICLDTWP	7	240	max_reconstructed	0.21043
ICLDTWP	7	240	mean_reconstructed	0.00628382
ICLDTWP	7	240	std_reconstructed	0.0135664
ICLDTWP	7	240	max_error	0.0335133
ICLDTWP	7	240	rms_error	0.000987472
ICLDTWP	7	240	correlation	0.999886
ICLDTWP	7	240	srr	6.05041
ICLDTWP	7	240	precisionbits	3.89912
so4_a1	7	240	min_original	1.05459e-13
so4_a1	7	240	max_original	7.74072e-09
so4_a1	7	240	mean_original	2.88004e-10
so4_a1	7	240	std_original	5.39813e-10
so4_a1	7	240	min_reconstructed	-1.40782e-11
so4_a1	7	240	max_reconstructed	7.67138e-09
so4_a1	7	240	mean_reconstructed	2.88004e-10
so4_a1	7	240	std_reconstructed	5.3976e-10
so4_a1	7	240	max_error	0.0300912
so4_a1	7	240	rms_error	0.000972635
so4_a1	7	240	correlation	0.999903
so4_a1	7	240	srr	6.1639
so4_a1	7	240	precisionbits	4.05452
so4_a2	7	240	min_original	3.03918e-14
so4_a2	7	240	max_original	6.92143e-10
so4_a2	7	240	mean_original	8.88842e-12
so4_a2	7	240	std_original	8.45485e-12
so4_a2	7	240	min_reconstructed	-4.94168e-12
so4_a2	7	240	max_reconstructed	6.95195e-10
so4_a2	7	240	mean_reconstructed	8.88842e-12
so4_a2	7	240	std_reconstructed	8.43907e-12
so4_a2	7	240	max_error	0.0532655
so4_a2	7	240	rms_error	0.000746072
so4_a2	7	240	correlation	0.998133
so4_a2	7	240	srr	4.03331
so4_a2	7	240	precisionbits	3.23066
so4_a3	7	240	min_original	1.39714e-18
so4_a3	7	240	max_original	6.22364e-10
so4_a3	7	240	mean_original	6.56969e-12
so4_a3	7	240	std_original	2.5158e-11
so4_a3	7	240	min_reconstructed	-3.7003e-12
so4_a3	7	240	max_reconstructed	6.20562e-10
so4_a3	7	240	mean_reconstructed	6.56969e-12
so4_a3	7	240	std_reconstructed	2.51539e-11
so4_a3	7	240	max_error	0.0443872
so4_a3	7	240	rms_error	0.000730788
so4_a3	7	240	correlation	0.999837
so4_a3	7	240	srr	5.78959
so4_a3	7	240	precisionbits	3.49371
QRL	7	240	min_original	-9.41281e-05
QRL	7	240	max_original	2.64461e-05
QRL	7	240	mean_original	-1.72717e-05
QRL	7	240	std_original	1.18491e-05
QRL	7	240	min_reconstructed	-9.44115e-05
QRL	7	240	max_reconstructed	2.72421e-05
QRL	7	240	mean_reconstructed	-1.72717e-05
QRL	7	240	std_reconstructed	1.18482e-05
QRL	7	240	max_error	0.0282747
QRL	7	240	rms_error	0.00121549
QRL	7	240	correlation	0.999924
QRL	7	240	srr	6.33717
QRL	7	240	precisionbits	4.14434
QRS	7	240	min_original	1.30266e-06
QRS	7	240	max_original	8.68339e-05
QRS	7	240	mean_original	9.59774e-06
QRS	7	240	std_original	9.92573e-06
QRS	7	240	min_reconstructed	1.26394e-06
QRS	7	240	max_reconstructed	8.62746e-05
QRS	7	240	mean_reconstructed	9.59774e-06
QRS	7	240	std_reconstructed	9.92518e-06
QRS	7	240	max_error	0.0299048
QRS	7	240	rms_error	0.00121942
QRS	7	240	correlation	0.999945
QRS	7	240	srr	6.57239
QRS	7	240	precisionbits	4.06348
OMEGAT	7	240	min_original	-273.641
OMEGAT	7	240	max_original	201.497
OMEGAT	7	240	mean_original	-0.241871
OMEGAT	7	240	std_original	7.57238
OMEGAT	7	240	min_reconstructed	-276.085
OMEGAT	7	240	max_reconstructed	200.574
OMEGAT	7	240	mean_reconstructed	-0.241871
OMEGAT	7	240	std_reconstructed	7.56761
OMEGAT	7	240	max_error	0.0181369
OMEGAT	7	240	rms_error	0.00056597
OMEGAT	7	240	correlation	0.999369
OMEGAT	7	240	srr	4.81553
OMEGAT	7	240	precisionbits	4.78493
EXTINCT	7	240	min_original	1.05884e-11
EXTINCT	7	240	max_original	0.00257961
EXTINCT	7	240	mean_original	1.90591e-05
EXTINCT	7	240	std_original	4.32942e-05
EXTINCT	7	240	min_reconstructed	-3.26532e-06
EXTINCT	7	240	max_reconstructed	0.00253883
EXTINCT	7	240	mean_reconstructed	1.90591e-05
EXTINCT	7	240	std_reconstructed	4.32828e-05
EXTINCT	7	240	max_error	0.027061
EXTINCT	7	240	rms_error	0.000384802
EXTINCT	7	240	correlation	0.999737
EXTINCT	7	240	srr	5.44676
EXTINCT	7	240	precisionbits	4.20764
CLOUD	7	240	min_original	1.38778e-17
CLOUD	7	240	max_original	0.895483
CLOUD	7	240	mean_original	0.112791
CLOUD	7	240	std_original	0.124784
CLOUD	7	240	min_reconstructed	-0.0105821
CLOUD	7	240	max_reconstructed	0.901679
CLOUD	7	240	mean_reconstructed	0.112791
CLOUD	7	240	std_reconstructed	0.124775
CLOUD	7	240	max_error	0.0271844
CLOUD	7	240	rms_error	0.00174268
CLOUD	7	240	correlation	0.999922
CLOUD	7	240	srr	6.32125
CLOUD	7	240	precisionbits	4.20108
FREQR	7	240	min_original	0
FREQR	7	240	max_original	0.968037
FREQR	7	240	mean_original	0.0644614
FREQR	7	240	std_original	0.119078
FREQR	7	240	min_reconstructed	-0.0112525
FREQR	7	240	max_reconstructed	0.968549
FREQR	7	240	mean_reconstructed	0.0644614
FREQR	7	240	std_reconstructed	0.119068
FREQR	7	240	max_error	0.0445497
FREQR	7	240	rms_error	0.00155329
FREQR	7	240	correlation	0.99992
FREQR	7	240	srr	6.3073
FREQR	7	240	precisionbits	3.48844
SO2	7	240	min_original	3.78173e-17
SO2	7	240	max_original	2.89686e-08
SO2	7	240	mean_original	1.48396e-10
SO2	7	240	std_original	6.63667e-10
SO2	7	240	min_reconstructed	-2.84268e-10
SO2	7	240	max_reconstructed	2.88055e-08
SO2	7	240	mean_reconstructed	1.48396e-10
SO2	7	240	std_reconstructed	6.63259e-10
SO2	7	240	max_error	0.0654069
SO2	7	240	rms_error	0.000803379
SO2	7	240	correlation	0.999385
SO2	7	240	srr	4.83374
SO2	7	240	precisionbits	2.93441
VT	7	240	min_original	-4583.83
VT	7	240	max_original	5018.16
VT	7	240	mean_original	3.6991
VT	7	240	std_original	524.52
VT	7	240	min_reconstructed	-4577.91
VT	7	240	max_reconstructed	5021.17
VT	7	240	mean_reconstructed	3.6991
VT	7	240	std_reconstructed	524.464
VT	7	240	max_error	0.0152273
VT	7	240	rms_error	0.000797264
VT	7	240	correlation	0.999893
VT	7	240	srr	6.09839
VT	7	240	precisionbits	5.0372
VU	7	240	min_original	-928.716
VU	7	240	max_original	931.203
VU	7	240	mean_original	-0.499133
VU	7	240	std_original	67.8689
VU	7	240	min_reconstructed	-930.635
VU	7	240	max_reconstructed	931.591
VU	7	240	mean_reconstructed	-0.499133
VU	7	240	std_reconstructed	67.8522
VU	7	240	max_error	0.0158665
VU	7	240	rms_error	0.000807329
VU	7	240	correlation	0.999755
VU	7	240	srr	5.49821
VU	7	240	precisionbits	4.97787
VV	7	240	min_original	0.551784
VV	7	240	max_original	1535.09
VV	7	240	mean_original	68.4764
VV	7	240	std_original	78.7074
VV	7	240	min_reconstructed	-23.4979
VV	7	240	max_reconstructed	1531.68
VV	7	240	mean_reconstructed	68.4764
VV	7	240	std_reconstructed	78.6815
VV	7	240	max_error	0.02359
VV	7	240	rms_error	0.00131555
VV	7	240	correlation	0.999671
VV	7	240	srr	5.28496
VV	7	240	precisionbits	4.40568
U	7	240	min_original	-25.5835
U	7	240	max_original	54.481
U	7	240	mean_original	6.39345
U	7	240	std_original	12.1973
U	7	240	min_reconstructed	-25.6532
U	7	240	max_reconstructed	54.5512
U	7	240	mean_reconstructed	6.39345
U	7	240	std_reconstructed	12.1971
U	7	240	max_error	0.0185233
U	7	240	rms_error	0.000982394
U	7	240	correlation	0.999979
U	7	240	srr	7.27681
U	7	240	precisionbits	4.75451
CMFDT	7	240	min_original	-2.48298e-05
CMFDT	7	240	max_original	0.000243036
CMFDT	7	240	mean_original	5.91625e-06
CMFDT	7	240	std_original	1.69301e-05
CMFDT	7	240	min_reconstructed	-2.47665e-05
CMFDT	7	240	max_reconstructed	0.000240195
CMFDT	7	240	mean_reconstructed	5.91625e-06
CMFDT	7	240	std_reconstructed	1.69281e-05
CMFDT	7	240	max_error	0.0429274
CMFDT	7	240	rms_error	0.000962086
CMFDT	7	240	correlation	0.999884
CMFDT	7	240	srr	6.03769
CMFDT	7	240	precisionbits	3.54196
AQRAIN	7	240	min_original	0
AQRAIN	7	240	max_original	0.000228656
AQRAIN	7	240	mean_original	1.94794e-06
AQRAIN	7	240	std_original	4.64017e-06
AQRAIN	7	240	min_reconstructed	-3.23578e-06
AQRAIN	7	240	max_reconstructed	0.000228621
AQRAIN	7	240	mean_reconstructed	1.94794e-06
AQRAIN	7	240	std_reconstructed	4.63711e-06
AQRAIN	7	240	max_error	0.0331116
AQRAIN	7	240	rms_error	0.000736912
AQRAIN	7	240	correlation	0.99934
AQRAIN	7	240	srr	4.78336
AQRAIN	7	240	precisionbits	3.91652
QT	7	240	min_original	1.24165e-06
QT	7	240	max_original	0.0185206
QT	7	240	mean_original	0.0025933
QT	7	240	std_original	0.00428874
QT	7	240	min_reconstructed	-8.64978e-06
QT	7	240	max_reconstructed	0.0185134
QT	7	240	mean_reconstructed	0.0025933
QT	7	240	std_reconstructed	0.00428872
QT	7	240	max_error	0.0187658
QT	7	240	rms_error	0.000624071
QT	7	240	correlation	0.999996
QT	7	240	srr	8.53559
QT	7	240	precisionbits	4.73575
dgnw_a02	7	240	min_original	2.33851e-08
dgnw_a02	7	240	max_original	8.80724e-08
dgnw_a02	7	240	mean_original	4.03716e-08
dgnw_a02	7	240	std_original	1.18482e-08
dgnw_a02	7	240	min_reconstructed	2.33796e-08
dgnw_a02	7	240	max_reconstructed	8.79849e-08
dgnw_a02	7	240	mean_reconstructed	4.03716e-08
dgnw_a02	7	240	std_reconstructed	1.1848e-08
dgnw_a02	7	240	max_error	0.026818
dgnw_a02	7	240	rms_error	0.00111936
dgnw_a02	7	240	correlation	0.999981
dgnw_a02	7	240	srr	7.3543
dgnw_a02	7	240	precisionbits	4.22065
dgnw_a03	7	240	min_original	1.00006e-06
dgnw_a03	7	240	max_original	4.44914e-06
dgnw_a03	7	240	mean_original	1.5659e-06
dgnw_a03	7	240	std_original	6.79075e-07
dgnw_a03	7	240	min_reconstructed	9.69634e-07
dgnw_a03	7	240	max_reconstructed	4.45118e-06
dgnw_a03	7	240	mean_reconstructed	1.5659e-06
dgnw_a03	7	240	std_reconstructed	6.79052e-07
dgnw_a03	7	240	max_error	0.0214093
dgnw_a03	7	240	rms_error	0.00159943
dgnw_a03	7	240	correlation	0.999967
dgnw_a03	7	240	srr	6.94366
dgnw_a03	7	240	precisionbits	4.54562
SOAG	7	240	min_original	3.37808e-20
SOAG	7	240	max_original	2.14354e-09
SOAG	7	240	mean_original	2.86189e-11
SOAG	7	240	std_original	8.6735e-11
SOAG	7	240	min_reconstructed	-1.97681e-11
SOAG	7	240	max_reconstructed	2.15031e-09
SOAG	7	240	mean_reconstructed	2.86189e-11
SOAG	7	240	std_reconstructed	8.67232e-11
SOAG	7	240	max_error	0.0232881
SOAG	7	240	rms_error	0.000668624
SOAG	7	240	correlation	0.999863
SOAG	7	240	srr	5.91928
SOAG	7	240	precisionbits	4.42427
dgnw_a01	7	240	min_original	4.92289e-08
dgnw_a01	7	240	max_original	4.81925e-07
dgnw_a01	7	240	mean_original	1.66719e-07
dgnw_a01	7	240	std_original	7.7506e-08
dgnw_a01	7	240	min_reconstructed	4.9195e-08
dgnw_a01	7	240	max_reconstructed	4.80612e-07
dgnw_a01	7	240	mean_reconstructed	1.66719e-07
dgnw_a01	7	240	std_reconstructed	7.75046e-08
dgnw_a01	7	240	max_error	0.0236101
dgnw_a01	7	240	rms_error	0.00105793
dgnw_a01	7	240	correlation	0.999983
dgnw_a01	7	240	srr	7.40356
dgnw_a01	7	240	precisionbits	4.40445
QC	7	240	min_original	0
QC	7	240	max_original	8.70183e-08
QC	7	240	mean_original	1.93327e-09
QC	7	240	std_original	5.52514e-09
QC	7	240	min_reconstructed	-8.94895e-10
QC	7	240	max_reconstructed	8.7357e-08
QC	7	240	mean_reconstructed	1.93327e-09
QC	7	240	std_reconstructed	5.52431e-09
QC	7	240	max_error	0.0782853
QC	7	240	rms_error	0.00109686
QC	7	240	correlation	0.999851
QC	7	240	srr	5.85517
QC	7	240	precisionbits	2.67511
CCN3	7	250	min_original	3.37544e-05
CCN3	7	250	max_original	1237.94
CCN3	7	250	mean_original	26.6431
CCN3	7	250	std_original	55.6838
CCN3	7	250	min_reconstructed	-8.39092
CCN3	7	250	max_reconstructed	1240.76
CCN3	7	250	mean_reconstructed	26.6431
CCN3	7	250	std_reconstructed	55.678
CCN3	7	250	max_error	0.0320484
CCN3	7	250	rms_error	0.000650058
CCN3	7	250	correlation	0.999896
CCN3	7	250	srr	6.11261
CCN3	7	250	precisionbits	3.9636
dst_a1	7	250	min_original	3.56598e-14
dst_a1	7	250	max_original	1.95292e-07
dst_a1	7	250	mean_original	6.50608e-10
dst_a1	7	250	std_original	3.33261e-09
dst_a1	7	250	min_reconstructed	-1.41381e-09
dst_a1	7	250	max_reconstructed	1.97913e-07
dst_a1	7	250	mean_reconstructed	6.50608e-10
dst_a1	7	250	std_reconstructed	3.33152e-09
dst_a1	7	250	max_error	0.0241222
dst_a1	7	250	rms_error	0.00043576
dst_a1	7	250	correlation	0.999674
dst_a1	7	250	srr	5.29134
dst_a1	7	250	precisionbits	4.37349
dst_a3	7	250	min_original	9.76073e-22
dst_a3	7	250	max_original	4.80757e-06
dst_a3	7	250	mean_original	8.21532e-09
dst_a3	7	250	std_original	5.82361e-08
dst_a3	7	250	min_reconstructed	-2.51893e-08
dst_a3	7	250	max_reconstructed	4.81324e-06
dst_a3	7	250	mean_reconstructed	8.21532e-09
dst_a3	7	250	std_reconstructed	5.82081e-08
dst_a3	7	250	max_error	0.0453518
dst_a3	7	250	rms_error	0.000375839
dst_a3	7	250	correlation	0.999519
dst_a3	7	250	srr	5.01035
dst_a3	7	250	precisionbits	3.4627
CLDICE	7	250	min_original	0
CLDICE	7	250	max_original	7.20326e-05
CLDICE	7	250	mean_original	7.17942e-07
CLDICE	7	250	std_original	1.7575e-06
CLDICE	7	250	min_reconstructed	-3.54261e-07
CLDICE	7	250	max_reconstructed	7.16046e-05
CLDICE	7	250	mean_reconstructed	7.17942e-07
CLDICE	7	250	std_reconstructed	1.75673e-06
