VARIABLE	K	M	STATISTIC	VALUE
Q	9	40	max_error	0.0760279
Q	9	40	rms_error	0.00148265
Q	9	40	correlation	0.99998
Q	9	40	srr	7.29002
Q	9	40	precisionbits	2.71733
VQ	9	40	min_original	-0.092088
VQ	9	40	max_original	0.107227
VQ	9	40	mean_original	0.000428235
VQ	9	40	std_original	0.0100806
VQ	9	40	min_reconstructed	-0.0919752
VQ	9	40	max_reconstructed	0.10737
VQ	9	40	mean_reconstructed	0.000428235
VQ	9	40	std_reconstructed	0.0100799
VQ	9	40	max_error	0.015158
VQ	9	40	rms_error	0.000568315
VQ	9	40	correlation	0.999937
VQ	9	40	srr	6.47562
VQ	9	40	precisionbits	5.04378
UU	9	40	min_original	0.726122
UU	9	40	max_original	5151.92
UU	9	40	mean_original	336.572
UU	9	40	std_original	465.964
UU	9	40	min_reconstructed	-148.352
UU	9	40	max_reconstructed	5152.03
UU	9	40	mean_reconstructed	336.572
UU	9	40	std_reconstructed	465.694
UU	9	40	max_error	0.172459
UU	9	40	rms_error	0.00308164
UU	9	40	correlation	0.99942
UU	9	40	srr	4.87547
UU	9	40	precisionbits	1.53567
WTKE	9	40	min_original	0.2
WTKE	9	40	max_original	1.30369
WTKE	9	40	mean_original	0.245025
WTKE	9	40	std_original	0.0820812
WTKE	9	40	min_reconstructed	0.186661
WTKE	9	40	max_reconstructed	1.30257
WTKE	9	40	mean_reconstructed	0.245025
WTKE	9	40	std_reconstructed	0.0820738
WTKE	9	40	max_error	0.0786009
WTKE	9	40	rms_error	0.00100294
WTKE	9	40	correlation	0.999909
WTKE	9	40	srr	6.21242
WTKE	9	40	precisionbits	2.66931
num_a2	9	40	min_original	1.51736e+06
num_a2	9	40	max_original	7.84934e+09
num_a2	9	40	mean_original	1.62863e+08
num_a2	9	40	std_original	1.61637e+08
num_a2	9	40	min_reconstructed	-3.62995e+08
num_a2	9	40	max_reconstructed	7.84419e+09
num_a2	9	40	mean_reconstructed	1.62863e+08
num_a2	9	40	std_reconstructed	1.58957e+08
num_a2	9	40	max_error	0.305377
num_a2	9	40	rms_error	0.00373472
num_a2	9	40	correlation	0.983423
num_a2	9	40	srr	2.46332
num_a2	9	40	precisionbits	0.711335
num_a3	9	40	min_original	1.8269e-05
num_a3	9	40	max_original	7.57759e+07
num_a3	9	40	mean_original	454517
num_a3	9	40	std_original	1.37612e+06
num_a3	9	40	min_reconstructed	-1.45763e+06
num_a3	9	40	max_reconstructed	8.3156e+07
num_a3	9	40	mean_reconstructed	454517
num_a3	9	40	std_reconstructed	1.36435e+06
num_a3	9	40	max_error	0.0973939
num_a3	9	40	rms_error	0.00237002
num_a3	9	40	correlation	0.991448
num_a3	9	40	srr	2.93782
num_a3	9	40	precisionbits	2.36002
num_a1	9	40	min_original	802563
num_a1	9	40	max_original	1.27248e+10
num_a1	9	40	mean_original	9.29036e+07
num_a1	9	40	std_original	2.23938e+08
num_a1	9	40	min_reconstructed	-3.6484e+08
num_a1	9	40	max_reconstructed	9.87205e+09
num_a1	9	40	mean_reconstructed	9.29036e+07
num_a1	9	40	std_reconstructed	2.20178e+08
num_a1	9	40	max_error	0.334055
num_a1	9	40	rms_error	0.0032116
num_a1	9	40	correlation	0.983209
num_a1	9	40	srr	2.45418
num_a1	9	40	precisionbits	0.581841
ANSNOW	9	40	min_original	0
ANSNOW	9	40	max_original	255200
ANSNOW	9	40	mean_original	1353.14
ANSNOW	9	40	std_original	4425.36
ANSNOW	9	40	min_reconstructed	-20740.2
ANSNOW	9	40	max_reconstructed	247298
ANSNOW	9	40	mean_reconstructed	1353.14
ANSNOW	9	40	std_reconstructed	4342.28
ANSNOW	9	40	max_error	0.12845
ANSNOW	9	40	rms_error	0.00334436
ANSNOW	9	40	correlation	0.981226
ANSNOW	9	40	srr	2.37436
ANSNOW	9	40	precisionbits	1.96072
FREQI	9	40	min_original	0
FREQI	9	40	max_original	0.88516
FREQI	9	40	mean_original	0.0555143
FREQI	9	40	std_original	0.0945655
FREQI	9	40	min_reconstructed	-0.0308315
FREQI	9	40	max_reconstructed	0.875839
FREQI	9	40	mean_reconstructed	0.0555143
FREQI	9	40	std_reconstructed	0.0945251
FREQI	9	40	max_error	0.0777548
FREQI	9	40	rms_error	0.00312354
FREQI	9	40	correlation	0.999573
FREQI	9	40	srr	5.09605
FREQI	9	40	precisionbits	2.68493
TOT_CLD_VISTAU	9	40	min_original	0
TOT_CLD_VISTAU	9	40	max_original	19.4941
TOT_CLD_VISTAU	9	40	mean_original	0.306793
TOT_CLD_VISTAU	9	40	std_original	0.702205
TOT_CLD_VISTAU	9	40	min_reconstructed	-0.762917
TOT_CLD_VISTAU	9	40	max_reconstructed	17.0988
TOT_CLD_VISTAU	9	40	mean_reconstructed	0.306793
TOT_CLD_VISTAU	9	40	std_reconstructed	0.697281
TOT_CLD_VISTAU	9	40	max_error	0.283087
TOT_CLD_VISTAU	9	40	rms_error	0.00425841
TOT_CLD_VISTAU	9	40	correlation	0.992988
TOT_CLD_VISTAU	9	40	srr	3.08047
TOT_CLD_VISTAU	9	40	precisionbits	0.820681
ABSORB	9	40	min_original	9.67492e-13
ABSORB	9	40	max_original	0.000438466
ABSORB	9	40	mean_original	9.29679e-07
ABSORB	9	40	std_original	4.72151e-06
ABSORB	9	40	min_reconstructed	-4.56901e-06
ABSORB	9	40	max_reconstructed	0.000350596
ABSORB	9	40	mean_reconstructed	9.29679e-07
ABSORB	9	40	std_reconstructed	4.67331e-06
ABSORB	9	40	max_error	0.200403
ABSORB	9	40	rms_error	0.00153469
ABSORB	9	40	correlation	0.989792
ABSORB	9	40	srr	2.81076
ABSORB	9	40	precisionbits	1.31902
dgnd_a02	9	40	min_original	1.98504e-08
dgnd_a02	9	40	max_original	5.24956e-08
dgnd_a02	9	40	mean_original	3.46611e-08
dgnd_a02	9	40	std_original	4.91539e-09
dgnd_a02	9	40	min_reconstructed	1.96438e-08
dgnd_a02	9	40	max_reconstructed	5.24994e-08
dgnd_a02	9	40	mean_reconstructed	3.46611e-08
dgnd_a02	9	40	std_reconstructed	4.91529e-09
dgnd_a02	9	40	max_error	0.0298259
dgnd_a02	9	40	rms_error	0.000952633
dgnd_a02	9	40	correlation	0.99998
dgnd_a02	9	40	srr	7.3043
dgnd_a02	9	40	precisionbits	4.06729
VD01	9	40	min_original	-1.67312e-07
VD01	9	40	max_original	2.01814e-07
VD01	9	40	mean_original	4.65942e-09
VD01	9	40	std_original	1.33945e-08
VD01	9	40	min_reconstructed	-1.64942e-07
VD01	9	40	max_reconstructed	2.00446e-07
VD01	9	40	mean_reconstructed	4.65942e-09
VD01	9	40	std_reconstructed	1.33781e-08
VD01	9	40	max_error	0.0594743
VD01	9	40	rms_error	0.00179767
VD01	9	40	correlation	0.998772
VD01	9	40	srr	4.33526
VD01	9	40	precisionbits	3.07159
TOT_ICLD_VISTAU	9	40	min_original	0
TOT_ICLD_VISTAU	9	40	max_original	67.5472
TOT_ICLD_VISTAU	9	40	mean_original	1.36954
TOT_ICLD_VISTAU	9	40	std_original	2.7199
TOT_ICLD_VISTAU	9	40	min_reconstructed	-4.20168
TOT_ICLD_VISTAU	9	40	max_reconstructed	67.2929
TOT_ICLD_VISTAU	9	40	mean_reconstructed	1.36954
TOT_ICLD_VISTAU	9	40	std_reconstructed	2.70525
TOT_ICLD_VISTAU	9	40	max_error	0.368665
TOT_ICLD_VISTAU	9	40	rms_error	0.00417388
TOT_ICLD_VISTAU	9	40	correlation	0.994613
TOT_ICLD_VISTAU	9	40	srr	3.27013
TOT_ICLD_VISTAU	9	40	precisionbits	0.439618
dgnd_a01	9	40	min_original	4.92289e-08
dgnd_a01	9	40	max_original	3.64792e-07
dgnd_a01	9	40	mean_original	1.35156e-07
dgnd_a01	9	40	std_original	3.44591e-08
dgnd_a01	9	40	min_reconstructed	4.91124e-08
dgnd_a01	9	40	max_reconstructed	3.65267e-07
dgnd_a01	9	40	mean_reconstructed	1.35156e-07
dgnd_a01	9	40	std_reconstructed	3.4452e-08
dgnd_a01	9	40	max_error	0.0365316
dgnd_a01	9	40	rms_error	0.00221869
dgnd_a01	9	40	correlation	0.999794
dgnd_a01	9	40	srr	5.6211
dgnd_a01	9	40	precisionbits	3.77471
soa_a2	9	40	min_original	6.38432e-21
soa_a2	9	40	max_original	5.94177e-11
soa_a2	9	40	mean_original	1.80749e-12
soa_a2	9	40	std_original	1.70821e-12
soa_a2	9	40	min_reconstructed	-1.77222e-12
soa_a2	9	40	max_reconstructed	5.90914e-11
soa_a2	9	40	mean_reconstructed	1.80749e-12
soa_a2	9	40	std_reconstructed	1.6905e-12
soa_a2	9	40	max_error	0.209512
soa_a2	9	40	rms_error	0.00412853
soa_a2	9	40	correlation	0.989635
soa_a2	9	40	srr	2.79982
soa_a2	9	40	precisionbits	1.2549
soa_a1	9	40	min_original	7.33149e-15
soa_a1	9	40	max_original	1.71704e-08
soa_a1	9	40	mean_original	2.09364e-10
soa_a1	9	40	std_original	5.82626e-10
soa_a1	9	40	min_reconstructed	-7.6094e-10
soa_a1	9	40	max_reconstructed	1.70485e-08
soa_a1	9	40	mean_reconstructed	2.09364e-10
soa_a1	9	40	std_reconstructed	5.79971e-10
soa_a1	9	40	max_error	0.100699
soa_a1	9	40	rms_error	0.00323573
soa_a1	9	40	correlation	0.995443
soa_a1	9	40	srr	3.39049
soa_a1	9	40	precisionbits	2.31188
AREL	9	40	min_original	0
AREL	9	40	max_original	9.03571
AREL	9	40	mean_original	0.44885
AREL	9	40	std_original	0.997112
AREL	9	40	min_reconstructed	-0.159431
AREL	9	40	max_reconstructed	8.62379
AREL	9	40	mean_reconstructed	0.44885
AREL	9	40	std_reconstructed	0.996766
AREL	9	40	max_error	0.269395
AREL	9	40	rms_error	0.00290485
AREL	9	40	correlation	0.999653
AREL	9	40	srr	5.24751
AREL	9	40	precisionbits	0.892206
AREI	9	40	min_original	0
AREI	9	40	max_original	62.891
AREI	9	40	mean_original	4.31814
AREI	9	40	std_original	7.50973
AREI	9	40	min_reconstructed	-2.23541
AREI	9	40	max_reconstructed	62.8211
AREI	9	40	mean_reconstructed	4.31814
AREI	9	40	std_reconstructed	7.50768
AREI	9	40	max_error	0.161478
AREI	9	40	rms_error	0.00278931
AREI	9	40	correlation	0.999727
AREI	9	40	srr	5.41986
AREI	9	40	precisionbits	1.63059
OMEGA	9	40	min_original	-1.00316
OMEGA	9	40	max_original	0.828433
OMEGA	9	40	mean_original	-0.000671521
OMEGA	9	40	std_original	0.0285833
OMEGA	9	40	min_reconstructed	-0.991652
OMEGA	9	40	max_reconstructed	0.822191
OMEGA	9	40	mean_reconstructed	-0.000671521
OMEGA	9	40	std_reconstructed	0.0285642
OMEGA	9	40	max_error	0.0259926
OMEGA	9	40	rms_error	0.000570553
OMEGA	9	40	correlation	0.999331
OMEGA	9	40	srr	4.77357
OMEGA	9	40	precisionbits	4.26576
RELHUM	9	40	min_original	0.0059569
RELHUM	9	40	max_original	130.875
RELHUM	9	40	mean_original	47.3473
RELHUM	9	40	std_original	31.957
RELHUM	9	40	min_reconstructed	0.00365904
RELHUM	9	40	max_reconstructed	130.879
RELHUM	9	40	mean_reconstructed	47.3473
RELHUM	9	40	std_reconstructed	31.9568
RELHUM	9	40	max_error	0.0311454
RELHUM	9	40	rms_error	0.000841067
RELHUM	9	40	correlation	0.999994
RELHUM	9	40	srr	8.18157
RELHUM	9	40	precisionbits	4.00484
bc_a1	9	40	min_original	1.73846e-15
bc_a1	9	40	max_original	2.77532e-09
bc_a1	9	40	mean_original	1.73599e-11
bc_a1	9	40	std_original	6.13829e-11
bc_a1	9	40	min_reconstructed	-1.35575e-10
bc_a1	9	40	max_reconstructed	2.4235e-09
bc_a1	9	40	mean_reconstructed	1.73599e-11
bc_a1	9	40	std_reconstructed	6.07175e-11
bc_a1	9	40	max_error	0.206099
bc_a1	9	40	rms_error	0.00324781
bc_a1	9	40	correlation	0.98916
bc_a1	9	40	srr	2.76764
bc_a1	9	40	precisionbits	1.27859
FICE	9	40	min_original	2.77556e-17
FICE	9	40	max_original	0.999715
FICE	9	40	mean_original	0.24578
FICE	9	40	std_original	0.29576
FICE	9	40	min_reconstructed	-0.0233911
FICE	9	40	max_reconstructed	0.999826
FICE	9	40	mean_reconstructed	0.24578
FICE	9	40	std_reconstructed	0.29576
FICE	9	40	max_error	0.0233977
FICE	9	40	rms_error	0.000630825
FICE	9	40	correlation	0.999998
FICE	9	40	srr	8.87338
FICE	9	40	precisionbits	4.41749
AWNC	9	40	min_original	0
AWNC	9	40	max_original	2.39333e+08
AWNC	9	40	mean_original	4.48514e+06
AWNC	9	40	std_original	1.18331e+07
AWNC	9	40	min_reconstructed	-1.15621e+07
AWNC	9	40	max_reconstructed	2.39735e+08
AWNC	9	40	mean_reconstructed	4.48514e+06
AWNC	9	40	std_reconstructed	1.18031e+07
AWNC	9	40	max_error	0.128027
AWNC	9	40	rms_error	0.00352003
AWNC	9	40	correlation	0.997462
AWNC	9	40	srr	3.81208
AWNC	9	40	precisionbits	1.96548
DTCOND	9	40	min_original	-0.000169804
DTCOND	9	40	max_original	0.000340467
DTCOND	9	40	mean_original	4.87043e-06
DTCOND	9	40	std_original	1.46683e-05
DTCOND	9	40	min_reconstructed	-0.000139887
DTCOND	9	40	max_reconstructed	0.000344709
DTCOND	9	40	mean_reconstructed	4.87043e-06
DTCOND	9	40	std_reconstructed	1.45588e-05
DTCOND	9	40	max_error	0.198896
DTCOND	9	40	rms_error	0.00350553
DTCOND	9	40	correlation	0.992536
DTCOND	9	40	srr	3.03566
DTCOND	9	40	precisionbits	1.32991
V	9	40	min_original	-21.459
V	9	40	max_original	23.0733
V	9	40	mean_original	0.0107813
V	9	40	std_original	2.24094
V	9	40	min_reconstructed	-21.4312
V	9	40	max_reconstructed	22.7638
V	9	40	mean_reconstructed	0.0107813
V	9	40	std_reconstructed	2.24053
V	9	40	max_error	0.0174681
V	9	40	rms_error	0.000969298
V	9	40	correlation	0.999814
V	9	40	srr	5.6981
V	9	40	precisionbits	4.83914
CONCLD	9	40	min_original	0
CONCLD	9	40	max_original	0.234965
CONCLD	9	40	mean_original	0.0175247
CONCLD	9	40	std_original	0.0298164
CONCLD	9	40	min_reconstructed	-0.0135853
CONCLD	9	40	max_reconstructed	0.235395
CONCLD	9	40	mean_reconstructed	0.0175247
CONCLD	9	40	std_reconstructed	0.029814
CONCLD	9	40	max_error	0.0814781
CONCLD	9	40	rms_error	0.00162656
CONCLD	9	40	correlation	0.999918
CONCLD	9	40	srr	6.28569
CONCLD	9	40	precisionbits	2.61744
AWNI	9	40	min_original	0
AWNI	9	40	max_original	260675
AWNI	9	40	mean_original	3431.19
AWNI	9	40	std_original	8970.07
AWNI	9	40	min_reconstructed	-13487.6
AWNI	9	40	max_reconstructed	252287
AWNI	9	40	mean_reconstructed	3431.19
AWNI	9	40	std_reconstructed	8951.25
AWNI	9	40	max_error	0.144191
AWNI	9	40	rms_error	0.00222776
AWNI	9	40	correlation	0.997902
AWNI	9	40	srr	3.9492
AWNI	9	40	precisionbits	1.79395
CMFDQR	9	40	min_original	0
CMFDQR	9	40	max_original	3.54263e-08
CMFDQR	9	40	mean_original	3.44481e-10
CMFDQR	9	40	std_original	1.46611e-09
CMFDQR	9	40	min_reconstructed	-1.59341e-09
CMFDQR	9	40	max_reconstructed	3.50804e-08
CMFDQR	9	40	mean_reconstructed	3.44481e-10
CMFDQR	9	40	std_reconstructed	1.45958e-09
CMFDQR	9	40	max_error	0.231156
CMFDQR	9	40	rms_error	0.00389989
CMFDQR	9	40	correlation	0.99555
CMFDQR	9	40	srr	3.40759
CMFDQR	9	40	precisionbits	1.11306
NUMLIQ	9	40	min_original	0
NUMLIQ	9	40	max_original	1.10291e+08
NUMLIQ	9	40	mean_original	1.52682e+06
NUMLIQ	9	40	std_original	4.06015e+06
NUMLIQ	9	40	min_reconstructed	-8.14539e+06
NUMLIQ	9	40	max_reconstructed	9.51861e+07
NUMLIQ	9	40	mean_reconstructed	1.52682e+06
NUMLIQ	9	40	std_reconstructed	4.03553e+06
NUMLIQ	9	40	max_error	0.161646
NUMLIQ	9	40	rms_error	0.00404807
NUMLIQ	9	40	correlation	0.993936
NUMLIQ	9	40	srr	3.18491
NUMLIQ	9	40	precisionbits	1.62909
ICWMR	9	40	min_original	0
ICWMR	9	40	max_original	0.000449792
ICWMR	9	40	mean_original	1.52678e-05
ICWMR	9	40	std_original	3.66208e-05
ICWMR	9	40	min_reconstructed	-1.07056e-05
ICWMR	9	40	max_reconstructed	0.000445714
ICWMR	9	40	mean_reconstructed	1.52678e-05
ICWMR	9	40	std_reconstructed	3.65848e-05
ICWMR	9	40	max_error	0.157908
ICWMR	9	40	rms_error	0.00360935
ICWMR	9	40	correlation	0.999017
ICWMR	9	40	srr	4.49552
ICWMR	9	40	precisionbits	1.66284
H2SO4	9	40	min_original	1.81269e-17
H2SO4	9	40	max_original	9.24223e-12
H2SO4	9	40	mean_original	1.32776e-13
H2SO4	9	40	std_original	2.39386e-13
H2SO4	9	40	min_reconstructed	-7.64222e-13
H2SO4	9	40	max_reconstructed	9.14467e-12
H2SO4	9	40	mean_reconstructed	1.32776e-13
H2SO4	9	40	std_reconstructed	2.37719e-13
H2SO4	9	40	max_error	0.371251
H2SO4	9	40	rms_error	0.00305154
H2SO4	9	40	correlation	0.993036
H2SO4	9	40	srr	3.08542
H2SO4	9	40	precisionbits	0.429533
LCLOUD	9	40	min_original	0
LCLOUD	9	40	max_original	0.594302
LCLOUD	9	40	mean_original	0.0419948
LCLOUD	9	40	std_original	0.0731716
LCLOUD	9	40	min_reconstructed	-0.0113159
LCLOUD	9	40	max_reconstructed	0.633063
LCLOUD	9	40	mean_reconstructed	0.0419948
LCLOUD	9	40	std_reconstructed	0.0731517
LCLOUD	9	40	max_error	0.193223
LCLOUD	9	40	rms_error	0.00286904
LCLOUD	9	40	correlation	0.999728
LCLOUD	9	40	srr	5.42337
LCLOUD	9	40	precisionbits	1.37166
ncl_a3	9	40	min_original	1.98896e-21
ncl_a3	9	40	max_original	4.03007e-08
ncl_a3	9	40	mean_original	2.65457e-09
ncl_a3	9	40	std_original	5.98545e-09
ncl_a3	9	40	min_reconstructed	-2.30628e-09
ncl_a3	9	40	max_reconstructed	4.06112e-08
ncl_a3	9	40	mean_reconstructed	2.65457e-09
ncl_a3	9	40	std_reconstructed	5.98419e-09
ncl_a3	9	40	max_error	0.0675692
ncl_a3	9	40	rms_error	0.00304473
ncl_a3	9	40	correlation	0.99979
ncl_a3	9	40	srr	5.60819
ncl_a3	9	40	precisionbits	2.88749
ncl_a2	9	40	min_original	1.87074e-17
ncl_a2	9	40	max_original	1.61144e-11
ncl_a2	9	40	mean_original	4.98638e-13
ncl_a2	9	40	std_original	1.41688e-12
ncl_a2	9	40	min_reconstructed	-1.30374e-12
ncl_a2	9	40	max_reconstructed	1.61104e-11
ncl_a2	9	40	mean_reconstructed	4.98638e-13
ncl_a2	9	40	std_reconstructed	1.41556e-12
ncl_a2	9	40	max_error	0.134445
ncl_a2	9	40	rms_error	0.00380135
ncl_a2	9	40	correlation	0.999065
ncl_a2	9	40	srr	4.53172
ncl_a2	9	40	precisionbits	1.89492
ncl_a1	9	40	min_original	1.72758e-14
ncl_a1	9	40	max_original	3.30491e-09
ncl_a1	9	40	mean_original	1.95335e-10
ncl_a1	9	40	std_original	3.79219e-10
ncl_a1	9	40	min_reconstructed	-1.43337e-10
ncl_a1	9	40	max_reconstructed	3.26291e-09
ncl_a1	9	40	mean_reconstructed	1.95335e-10
ncl_a1	9	40	std_reconstructed	3.79055e-10
ncl_a1	9	40	max_error	0.0777171
ncl_a1	9	40	rms_error	0.00337175
ncl_a1	9	40	correlation	0.999568
ncl_a1	9	40	srr	5.08879
ncl_a1	9	40	precisionbits	2.68562
ICLDIWP	9	40	min_original	0
ICLDIWP	9	40	max_original	0.0950541
ICLDIWP	9	40	mean_original	0.00110906
ICLDIWP	9	40	std_original	0.00350802
ICLDIWP	9	40	min_reconstructed	-0.00287611
ICLDIWP	9	40	max_reconstructed	0.0933902
ICLDIWP	9	40	mean_reconstructed	0.00110906
ICLDIWP	9	40	std_reconstructed	0.0035017
ICLDIWP	9	40	max_error	0.0875387
ICLDIWP	9	40	rms_error	0.00221294
ICLDIWP	9	40	correlation	0.998201
ICLDIWP	9	40	srr	4.0598
ICLDIWP	9	40	precisionbits	2.51394
SL	9	40	min_original	239513
SL	9	40	max_original	608619
SL	9	40	mean_original	354188
SL	9	40	std_original	78818
SL	9	40	min_reconstructed	239465
SL	9	40	max_reconstructed	608619
SL	9	40	mean_reconstructed	354188
SL	9	40	std_reconstructed	78816
SL	9	40	max_error	0.0457973
SL	9	40	rms_error	0.0015043
SL	9	40	correlation	0.999975
SL	9	40	srr	7.14925
SL	9	40	precisionbits	3.44859
ICLDTWP	9	40	min_original	8.67362e-19
ICLDTWP	9	40	max_original	0.207316
ICLDTWP	9	40	mean_original	0.00628382
ICLDTWP	9	40	std_original	0.0135679
ICLDTWP	9	40	min_reconstructed	-0.00391824
ICLDTWP	9	40	max_reconstructed	0.206924
ICLDTWP	9	40	mean_reconstructed	0.00628382
ICLDTWP	9	40	std_reconstructed	0.0135547
ICLDTWP	9	40	max_error	0.104631
ICLDTWP	9	40	rms_error	0.00289551
ICLDTWP	9	40	correlation	0.999021
ICLDTWP	9	40	srr	4.49841
ICLDTWP	9	40	precisionbits	2.25661
so4_a1	9	40	min_original	1.05459e-13
so4_a1	9	40	max_original	7.74072e-09
so4_a1	9	40	mean_original	2.88004e-10
so4_a1	9	40	std_original	5.39813e-10
so4_a1	9	40	min_reconstructed	-1.90059e-10
so4_a1	9	40	max_reconstructed	7.71783e-09
so4_a1	9	40	mean_reconstructed	2.88004e-10
so4_a1	9	40	std_reconstructed	5.39281e-10
so4_a1	9	40	max_error	0.119958
so4_a1	9	40	rms_error	0.00309494
so4_a1	9	40	correlation	0.999015
so4_a1	9	40	srr	4.49395
so4_a1	9	40	precisionbits	2.0594
so4_a2	9	40	min_original	3.03918e-14
so4_a2	9	40	max_original	6.92143e-10
so4_a2	9	40	mean_original	8.88842e-12
so4_a2	9	40	std_original	8.45485e-12
so4_a2	9	40	min_reconstructed	-5.12559e-11
so4_a2	9	40	max_reconstructed	6.23755e-10
so4_a2	9	40	mean_reconstructed	8.88842e-12
so4_a2	9	40	std_reconstructed	8.17557e-12
so4_a2	9	40	max_error	0.206886
so4_a2	9	40	rms_error	0.00311384
so4_a2	9	40	correlation	0.966968
so4_a2	9	40	srr	1.97201
so4_a2	9	40	precisionbits	1.27309
so4_a3	9	40	min_original	1.39714e-18
so4_a3	9	40	max_original	6.22364e-10
so4_a3	9	40	mean_original	6.56969e-12
so4_a3	9	40	std_original	2.5158e-11
so4_a3	9	40	min_reconstructed	-9.24491e-11
so4_a3	9	40	max_reconstructed	6.23233e-10
so4_a3	9	40	mean_reconstructed	6.56969e-12
so4_a3	9	40	std_reconstructed	2.50184e-11
so4_a3	9	40	max_error	0.166394
so4_a3	9	40	rms_error	0.00425142
so4_a3	9	40	correlation	0.994454
so4_a3	9	40	srr	3.24917
so4_a3	9	40	precisionbits	1.58733
QRL	9	40	min_original	-9.41281e-05
QRL	9	40	max_original	2.64461e-05
QRL	9	40	mean_original	-1.72717e-05
QRL	9	40	std_original	1.18491e-05
QRL	9	40	min_reconstructed	-9.29712e-05
QRL	9	40	max_reconstructed	2.60371e-05
QRL	9	40	mean_reconstructed	-1.72717e-05
QRL	9	40	std_reconstructed	1.18487e-05
QRL	9	40	max_error	0.0248439
QRL	9	40	rms_error	0.000781587
QRL	9	40	correlation	0.999968
QRL	9	40	srr	6.97423
QRL	9	40	precisionbits	4.33097
QRS	9	40	min_original	1.30266e-06
QRS	9	40	max_original	8.68339e-05
QRS	9	40	mean_original	9.59774e-06
QRS	9	40	std_original	9.92573e-06
QRS	9	40	min_reconstructed	-1.48959e-06
QRS	9	40	max_reconstructed	8.8741e-05
QRS	9	40	mean_reconstructed	9.59774e-06
QRS	9	40	std_reconstructed	9.91989e-06
QRS	9	40	max_error	0.117646
QRS	9	40	rms_error	0.00398163
QRS	9	40	correlation	0.999411
QRS	9	40	srr	4.86522
QRS	9	40	precisionbits	2.08747
OMEGAT	9	40	min_original	-273.641
OMEGAT	9	40	max_original	201.497
OMEGAT	9	40	mean_original	-0.241871
OMEGAT	9	40	std_original	7.57238
OMEGAT	9	40	min_reconstructed	-271.545
OMEGAT	9	40	max_reconstructed	202.725
OMEGAT	9	40	mean_reconstructed	-0.241871
OMEGAT	9	40	std_reconstructed	7.5671
OMEGAT	9	40	max_error	0.0304612
OMEGAT	9	40	rms_error	0.000595156
OMEGAT	9	40	correlation	0.999302
OMEGAT	9	40	srr	4.74299
OMEGAT	9	40	precisionbits	4.03689
EXTINCT	9	40	min_original	1.05884e-11
EXTINCT	9	40	max_original	0.00257961
EXTINCT	9	40	mean_original	1.90591e-05
EXTINCT	9	40	std_original	4.32942e-05
EXTINCT	9	40	min_reconstructed	-2.47432e-05
EXTINCT	9	40	max_reconstructed	0.00219929
EXTINCT	9	40	mean_reconstructed	1.90591e-05
EXTINCT	9	40	std_reconstructed	4.30889e-05
EXTINCT	9	40	max_error	0.147434
EXTINCT	9	40	rms_error	0.00163221
EXTINCT	9	40	correlation	0.99526
EXTINCT	9	40	srr	3.36212
EXTINCT	9	40	precisionbits	1.76185
CLOUD	9	40	min_original	1.38778e-17
CLOUD	9	40	max_original	0.895483
CLOUD	9	40	mean_original	0.112791
CLOUD	9	40	std_original	0.124784
CLOUD	9	40	min_reconstructed	-0.0351188
CLOUD	9	40	max_reconstructed	0.929497
CLOUD	9	40	mean_reconstructed	0.112791
CLOUD	9	40	std_reconstructed	0.124757
CLOUD	9	40	max_error	0.130238
CLOUD	9	40	rms_error	0.00289751
CLOUD	9	40	correlation	0.999784
CLOUD	9	40	srr	5.58774
CLOUD	9	40	precisionbits	1.94078
FREQR	9	40	min_original	0
FREQR	9	40	max_original	0.968037
FREQR	9	40	mean_original	0.0644614
FREQR	9	40	std_original	0.119078
FREQR	9	40	min_reconstructed	-0.0283195
FREQR	9	40	max_reconstructed	0.977843
FREQR	9	40	mean_reconstructed	0.0644614
FREQR	9	40	std_reconstructed	0.119057
FREQR	9	40	max_error	0.120437
FREQR	9	40	rms_error	0.00233121
FREQR	9	40	correlation	0.99982
FREQR	9	40	srr	5.72155
FREQR	9	40	precisionbits	2.05365
SO2	9	40	min_original	3.78173e-17
SO2	9	40	max_original	2.89686e-08
SO2	9	40	mean_original	1.48396e-10
SO2	9	40	std_original	6.63667e-10
SO2	9	40	min_reconstructed	-1.23199e-09
SO2	9	40	max_reconstructed	2.88778e-08
SO2	9	40	mean_reconstructed	1.48396e-10
SO2	9	40	std_reconstructed	6.55659e-10
SO2	9	40	max_error	0.269333
SO2	9	40	rms_error	0.00354824
SO2	9	40	correlation	0.987934
SO2	9	40	srr	2.69079
SO2	9	40	precisionbits	0.892535
VT	9	40	min_original	-4583.83
VT	9	40	max_original	5018.16
VT	9	40	mean_original	3.6991
VT	9	40	std_original	524.52
VT	9	40	min_reconstructed	-4589.73
VT	9	40	max_reconstructed	5082.16
VT	9	40	mean_reconstructed	3.6991
VT	9	40	std_reconstructed	524.438
VT	9	40	max_error	0.0166308
VT	9	40	rms_error	0.000965482
VT	9	40	correlation	0.999844
VT	9	40	srr	5.8222
VT	9	40	precisionbits	4.91
VU	9	40	min_original	-928.716
VU	9	40	max_original	931.203
VU	9	40	mean_original	-0.499133
VU	9	40	std_original	67.8689
VU	9	40	min_reconstructed	-928.755
